date,CycleTopSignal>0.85,CycleLowSignal<-0.70,MVRV,SOPR,PuellMultiple,ReserveRisk,ConditionSum
20221206T,0,17070.5158281707,-1,-0.75,-0.5,0,-0.7615477126160347
20221207T,0,16848.2518243717,-1,-0.75,0,0,-0.7288542485390304
20221208T,0,17231.4563223261,-1,-0.75,0,0,-0.7002474674716516
20221209T,0,0,-1,-0.75,0,0,-0.6752165340376951
20221210T,0,0,-1,-0.75,0,0,-0.6533144672829833
20221211T,0,0,-1,-0.75,0,0,-0.6341501588726104
20221212T,0,0,-1,-0.75,0,0,-0.617381389013534
20221213T,0,0,-1,-0.75,0,0,-0.6027087153868422
20221214T,0,0,-1,-0.75,0,0,-0.5898701259634869
20221215T,0,0,-1,-0.75,0,0,-0.578636360218051
20221216T,0,0,-1,-0.75,-0.5,0,-0.6000568151907946
20221217T,0,0,-1,-0.75,-0.5,0,-0.6187997132919452
20221218T,0,0,-1,-0.75,-0.5,0,-0.6351997491304521
20221219T,0,0,-1,-0.75,-0.5,0,-0.6495497804891456
20221220T,0,0,-1,-0.75,-0.5,0,-0.6621060579280025
20221221T,0,0,-1,-0.75,-0.5,0,-0.6730928006870022
20221222T,0,0,-1,-0.75,-0.5,0,-0.682706200601127
20221223T,0,0,-1,-0.75,-0.5,0,-0.6911179255259862
20221224T,0,0,-1,-0.75,-0.5,0,-0.6984781848352379
20221225T,0,16824.8389736996,-1,-0.75,-0.5,0,-0.7049184117308332
20221226T,0,16879.9382273524,-1,-0.75,-0.5,0,-0.7105536102644792
20221227T,0,16698.9112708942,-1,-0.75,-0.5,0,-0.7154844089814193
20221228T,0,0,-1,-0.75,0,0,-0.6885488578587419
20221229T,0,0,-1,-0.75,-0.5,0,-0.6962302506263992
20221230T,0,0,-1,-0.75,0,0,-0.6717014692980994
20221231T,0,0,-1,-0.75,0,0,-0.650238785635837
20230101T,0,0,-1,-0.75,0,0,-0.6314589374313575
20230102T,0,0,-1,-0.75,0,0,-0.6150265702524378
20230103T,0,0,-1,-0.75,0,0,-0.600648248970883
20230104T,0,0,-1,-0.75,0,0,-0.5880672178495225
20230105T,0,0,-1,-0.75,0,0,-0.5770588156183322
20230106T,0,0,-1,-0.75,0,0,-0.5674264636660407
20230107T,0,0,-1,-0.75,0,0,-0.5589981557077855
20230108T,0,0,-1,-0.75,0,0,-0.5516233862443123
20230109T,0,0,-1,-0.75,0,0,-0.5451704629637733
20230110T,0,0,-1,-0.75,0,0,-0.5395241550933016
20230111T,0,0,-1,-0.75,0,0,-0.5345836357066389
20230112T,0,0,-1,-0.75,0,0,-0.530260681243309
20230113T,0,0,0,-0.75,0,0,-0.4952280960878954
20230114T,0,0,0,-0.75,0,0,-0.4645745840769085
20230115T,0,0,0,-0.75,0,0,-0.43775276106729494
20230116T,0,0,0,-0.75,0,0,-0.41428366593388305
20230117T,0,0,0,-0.75,0,0,-0.39374820769214763
20230118T,0,0,0,-0.75,0,0,-0.37577968173062914
20230119T,0,0,0,-0.75,0,0,-0.3600572215143005
20230120T,0,0,0,-0.75,0,0,-0.3463000688250129
20230121T,0,0,0,-0.75,0,0,-0.33426256022188633
20230122T,0,0,0,-0.75,0,0,-0.3237297401941506
20230123T,0,0,0,-0.75,0,0,-0.31451352266988175
20230124T,0,0,0,-0.75,0,0,-0.3064493323361465
20230125T,0,0,0,0,0,0,-0.26814316579412817
20230126T,0,0,0,0,0,0,-0.23462527006986214
20230127T,0,0,0,-0.75,0,0,-0.23654711131112938
20230128T,0,0,0,0,0,0,-0.2069787223972382
20230129T,0,0,0,0,0,0,-0.1811063820975834
20230130T,0,0,0,0,0,0,-0.15846808433538548
20230131T,0,0,0,0,0,0,-0.13865957379346228
20230201T,0,0,0,0,0,0,-0.12132712706927949
20230202T,0,0,0,0,0,0,-0.10616123618561954
20230203T,0,0,0,0,0,0,-0.0928910816624171
20230204T,0,0,0,0,0,0,-0.08127969645461496
20230205T,0,0,0,0,0,0,-0.07111973439778808
20230206T,0,0,0,0,0,0,-0.06222976759806457
20230207T,0,0,0,0,0,0,-0.05445104664830649
20230208T,0,0,0,0,0,0,-0.04764466581726817
20230209T,0,0,0,0,0,0,-0.04168908259010965
20230210T,0,0,0,0,0,0,-0.03647794726634594
20230211T,0,0,0,0,0,0,-0.0319182038580527
20230212T,0,0,0,0,0,0,-0.02792842837579611
20230213T,0,0,0,0,0,0,-0.024437374828821596
20230214T,0,0,0,0,0,0,-0.021382702975218895
20230215T,0,0,0,0,0,0,-0.01870986510331653
20230216T,0,0,0,0,0,0,-0.016371131965401964
20230217T,0,0,0,0,0,0,-0.014324740469726718
20230218T,0,0,0,0,0,0,-0.012534147911010877
20230219T,0,0,0,0,0,0,-0.010967379422134518
20230220T,0,0,0,0,0,0,-0.0095964569943677
20230221T,0,0,0,0,0,0,-0.008396899870071738
20230222T,0,0,0,0,0,0,-0.00734728738631277
20230223T,0,0,0,0,0,0,-0.006428876463023673
20230224T,0,0,0,0,0,0,-0.005625266905145714
20230225T,0,0,0,0,0,0,-0.0049221085420025
20230226T,0,0,0,0,0,0,-0.0043068449742521865
20230227T,0,0,0,0,0,0,-0.003768489352470663
20230228T,0,0,0,0,0,0,-0.00329742818341183
20230301T,0,0,0,0,0,0,-0.0028852496604853508
20230302T,0,0,0,0,0,0,-0.002524593452924682
20230303T,0,0,0,0,0,0,-0.0022090192713090967
20230304T,0,0,0,0,0,0,-0.0019328918623954595
20230305T,0,0,0,0,0,0,-0.0016912803795960268
20230306T,0,0,0,0,0,0,-0.0014798703321465233
20230307T,0,0,0,0,0,0,-0.0012948865406282079
20230308T,0,0,0,0,0,0,-0.0011330257230496817
20230309T,0,0,0,0,0,0,-0.0009913975076684715
20230310T,0,0,0,0,0,0,-0.0008674728192099126
20230311T,0,0,0,0,0,0,-0.0007590387168086735
20230312T,0,0,0,0,0,0,-0.0006641588772075893
20230313T,0,0,0,0,0,0,-0.0005811390175566405
20230314T,0,0,0,0,0,0,-0.0005084966403620605
20230315T,0,0,0,0,0,0,-0.0004449345603168029
20230316T,0,0,0,0,0,0,-0.0003893177402772025
20230317T,0,0,0,0,0,0,-0.0003406530227425522
20230318T,0,0,0,0,0,0,-0.00029807139489973315
20230319T,0,0,0,0,0,0,-0.0002608124705372665
20230320T,0,0,0,0,0,0,-0.0002282109117201082
20230321T,0,0,0,0,0,0,-0.00019968454775509464
20230322T,0,0,0,0,0,0,-0.0001747239792857078
20230323T,0,0,0,0,0,0,-0.00015288348187499434
20230324T,0,0,0,0,0,0,-0.00013377304664062003
20230325T,0,0,0,0,0,0,-0.00011705141581054252
20230326T,0,0,0,0,0,0,-0.00010241998883422469
20230327T,0,0,0,0,0,0,-0.0000896174902299466
20230328T,0,0,0,0,0,0,-0.00007841530395120328
20230329T,0,0,0,0,0,0,-0.00006861339095730286
20230330T,0,0,0,0,0,0,-0.00006003671708764
20230331T,0,0,0,0,0,0,-0.00005253212745168499
20230401T,0,0,0,0,0,0,-0.00004596561152022437
20230402T,0,0,0,0,0,0,-0.000040219910080196326
20230403T,0,0,0,0,0,0,-0.00003519242132017178
20230404T,0,0,0,0,0,0,-0.000030793368655150306
20230405T,0,0,0,0,0,0,-0.000026944197573256517
20230406T,0,0,0,0,0,0,-0.000023576172876599452
20230407T,0,0,0,0,0,0,-0.00002062915126702452
20230408T,0,0,0,0,0,0,-0.00001805050735864645
20230409T,0,0,0,0,0,0,-0.000015794193938815645
20230410T,0,0,0,0,0,0,-0.00001381991969646369
20230411T,0,0,0,0,0,0,-0.000012092429734405728
20230412T,0,0,0,0,0,0,-0.000010580876017605012
20230413T,0,0,0,0,0,0,-0.000009258266515404384
20230414T,0,0,0,0,0,0,-0.000008100983200978836
20230415T,0,0,0,0,0,0,-0.000007088360300856481
20230416T,0,0,0,0,0,0,-0.000006202315263249421
20230417T,0,0,0,0,0,0,-0.0000054270258553432425
20230418T,0,0,0,0,0,0,-0.000004748647623425336
20230419T,0,0,0,0,0,0,-0.000004155066670497168
20230420T,0,0,0,0,0,0,-0.000003635683336685022
20230421T,0,0,0,0,0,0,-0.000003181222919599394
20230422T,0,0,0,0,0,0,-0.0000027835700546494696
20230423T,0,0,0,0,0,0,-0.0000024356237978182858
20230424T,0,0,0,0,0,0,-0.000002131170823091
20230425T,0,0,0,0,0,0,-0.0000018647744702046248
20230426T,0,0,0,0,0,0,-0.0000016316776614290465
20230427T,0,0,0,0,0,0,-0.0000014277179537504156
20230428T,0,0,0,0,0,0,-0.0000012492532095316136
20230429T,0,0,0,0,0,0,-0.0000010930965583401618
20230430T,0,0,0,0,0,0,-9.564594885476416e-7
20230501T,0,0,0,0,0,0,-8.369020524791864e-7
20230502T,0,0,0,0,0,0,-7.32289295919288e-7
20230503T,0,0,0,0,0,0,-6.40753133929377e-7
20230504T,0,0,0,0,0,0,-5.606589921882049e-7
20230505T,0,0,0,0,0,0,-4.905766181646792e-7
20230506T,0,0,0,0,0,0,-4.2925454089409427e-7
20230507T,0,0,0,0,0,0,-3.7559772328233244e-7
20230508T,0,0,0,0,0,0,-3.286480078720409e-7
20230509T,0,0,0,0,0,0,-2.8756700688803577e-7
20230510T,0,0,0,0,0,0,-2.5162113102703126e-7
20230511T,0,0,0,0,0,0,-2.2016848964865234e-7
20230512T,0,0,0,0,0,0,-1.9264742844257078e-7
20230513T,0,0,0,0,0,0,-1.6856649988724942e-7
20230514T,0,0,0,0,0,0,-1.4749568740134323e-7
20230515T,0,0,0,0,0,0,-1.2905872647617532e-7
20230516T,0,0,0,0,0,0,-1.129263856666534e-7
20230517T,0,0,0,0,0,0,-9.881058745832171e-8
20230518T,0,0,0,0,0,0,-8.645926402603149e-8
20230519T,0,0,0,0,0,0,-7.565185602277755e-8
20230520T,0,0,0,0,0,0,-6.619537401993035e-8
20230521T,0,0,0,0,0,0,-5.792095226743906e-8
20230522T,0,0,0,0,0,0,-5.068083323400917e-8
20230523T,0,0,0,0,0,0,-4.434572907975802e-8
20230524T,0,0,0,0,0,0,-3.880251294478827e-8
20230525T,0,0,0,0,0,0,-3.395219882668973e-8
20230526T,0,0,0,0,0,0,-2.9708173973353514e-8
20230527T,0,0,0,0,0,0,-2.599465222668432e-8
20230528T,0,0,0,0,0,0,-2.274532069834878e-8
20230529T,0,0,0,0,0,0,-1.990215561105518e-8
20230530T,0,0,0,0,0,0,-1.741438615967328e-8
20230531T,0,0,0,0,0,0,-1.523758788971412e-8
20230601T,0,0,0,0,0,0,-1.3332889403499856e-8
20230602T,0,0,0,0,0,0,-1.1666278228062373e-8
20230603T,0,0,0,0,0,0,-1.0207993449554576e-8
20230604T,0,0,0,0,0,0,-8.931994268360254e-9
20230605T,0,0,0,0,0,0,-7.815494984815222e-9
20230606T,0,0,0,0,0,0,-6.838558111713319e-9
20230607T,0,0,0,0,0,0,-5.983738347749153e-9
20230608T,0,0,0,0,0,0,-5.235771054280509e-9
20230609T,0,0,0,0,0,0,-4.581299672495444e-9
20230610T,0,0,0,0,0,0,-4.008637213433513e-9
20230611T,0,0,0,0,0,0,-3.5075575617543236e-9
20230612T,0,0,0,0,0,0,-3.0691128665350328e-9
20230613T,0,0,0,0,0,0,-2.6854737582181537e-9
20230614T,0,0,0,0,0,0,-2.3497895384408845e-9
20230615T,0,0,0,0,0,0,-2.056065846135774e-9
20230616T,0,0,0,0,0,0,-1.799057615368802e-9
20230617T,0,0,0,0,0,0,-1.5741754134477017e-9
20230618T,0,0,0,0,0,0,-1.3774034867667388e-9
20230619T,0,0,0,0,0,0,-1.2052280509208964e-9
20230620T,0,0,0,0,0,0,-1.0545745445557843e-9
20230621T,0,0,0,0,0,0,-9.227527264863112e-10
20230622T,0,0,0,0,0,0,-8.074086356755222e-10
20230623T,0,0,0,0,0,0,-7.064825562160819e-10
20230624T,0,0,0,0,0,0,-6.181722366890717e-10
20230625T,0,0,0,0,0,0,-5.409007071029377e-10
20230626T,0,0,0,0,0,0,-4.732881187150704e-10
20230627T,0,0,0,0,0,0,-4.1412710387568657e-10
20230628T,0,0,0,0,0,0,-3.623612158912257e-10
20230629T,0,0,0,0,0,0,-3.170660639048225e-10
20230630T,0,0,0,0,0,0,-2.7743280591671963e-10
20230701T,0,0,0,0,0,0,-2.4275370517712964e-10
20230702T,0,0,0,0,0,0,-2.1240949202998844e-10
20230703T,0,0,0,0,0,0,-1.8585830552623986e-10
20230704T,0,0,0,0,0,0,-1.6262601733545987e-10
20230705T,0,0,0,0,0,0,-1.4229776516852736e-10
20230706T,0,0,0,0,0,0,-1.2451054452246144e-10
20230707T,0,0,0,0,0,0,-1.0894672645715375e-10
20230708T,0,0,0,0,0,0,-9.532838565000952e-11
20230709T,0,0,0,0,0,0,-8.341233744375833e-11
20230710T,0,0,0,0,0,0,-7.298579526328855e-11
20230711T,0,0,0,0,0,0,-6.386257085537746e-11
20230712T,0,0,0,0,0,0,-5.587974949845528e-11
20230713T,0,0,0,0,0,0,-4.8894780811148365e-11
20230714T,0,0,0,0,0,0,-4.278293320975482e-11
20230715T,0,0,0,0,0,0,-3.743506655853547e-11
20230716T,0,0,0,0,0,0,-3.275568323871853e-11
20230717T,0,0,0,0,0,0,-2.866122283387871e-11
20230718T,0,0,0,0,0,0,-2.5078569979643868e-11
20230719T,0,0,0,0,0,0,-2.1943748732188383e-11
20230720T,0,0,0,0,0,0,-1.9200780140664836e-11
20230721T,0,0,0,0,0,0,-1.6800682623081728e-11
20230722T,0,0,0,0,0,0,-1.470059729519651e-11
20230723T,0,0,0,0,0,0,-1.2863022633296947e-11
20230724T,0,0,0,0,0,0,-1.1255144804134827e-11
20230725T,0,0,0,0,0,0,-9.848251703617974e-12
20230726T,0,0,0,0,0,0,-8.617220240665727e-12
20230727T,0,0,0,0,0,0,-7.54006771058251e-12
20230728T,0,0,0,0,0,0,-6.597559246759696e-12
20230729T,0,0,0,0,0,0,-5.7728643409147334e-12
20230730T,0,0,0,0,0,0,-5.051256298300391e-12
20230731T,0,0,0,0,0,0,-4.4198492610128415e-12
20230801T,0,0,0,0,0,0,-3.867368103386236e-12
20230802T,0,0,0,0,0,0,-3.3839470904629568e-12
20230803T,0,0,0,0,0,0,-2.960953704155087e-12
20230804T,0,0,0,0,0,0,-2.590834491135701e-12
20230805T,0,0,0,0,0,0,-2.266980179743738e-12
20230806T,0,0,0,0,0,0,-1.9836076572757705e-12
20230807T,0,0,0,0,0,0,-1.735656700116299e-12
20230808T,0,0,0,0,0,0,-1.5186996126017616e-12
20230809T,0,0,0,0,0,0,-1.3288621610265412e-12
20230810T,0,0,0,0,0,0,-1.1627543908982235e-12
20230811T,0,0,0,0,0,0,-1.0174100920359455e-12
20230812T,0,0,0,0,0,0,-8.902338305314523e-13
20230813T,0,0,0,0,0,0,-7.789546017150206e-13
20230814T,0,0,0,0,0,0,-6.81585276500643e-13
20230815T,0,0,0,0,0,0,-5.963871169380626e-13
20230816T,0,0,0,0,0,0,-5.218387273208047e-13
20230817T,0,0,0,0,0,0,-4.566088864057041e-13
20230818T,0,0,0,0,0,0,-3.9953277560499114e-13
20230819T,0,0,0,0,0,0,-3.495911786543672e-13
20230820T,0,0,0,0,0,0,-3.058922813225713e-13
20230821T,0,0,0,0,0,0,-2.6765574615724983e-13
20230822T,0,0,0,0,0,0,-2.3419877788759356e-13
20230823T,0,0,0,0,0,0,-2.0492393065164436e-13
20230824T,0,0,0,0,0,0,-1.793084393201888e-13
20230825T,0,0,0,0,0,0,-1.568948844051652e-13
20230826T,0,0,0,0,0,0,-1.3728302385451954e-13
20230827T,0,0,0,0,0,0,-1.201226458727046e-13
20230828T,0,0,0,0,0,0,-1.0510731513861652e-13
20230829T,0,0,0,0,0,0,-9.196890074628945e-14
20230830T,0,0,0,0,0,0,-8.047278815300326e-14
20230831T,0,0,0,0,0,0,-7.041368963387784e-14
20230901T,0,0,0,0,0,0,-6.161197842964311e-14
20230902T,0,0,0,0,0,0,-5.3910481125937714e-14
20230903T,0,0,0,0,0,0,-4.7171670985195496e-14
20230904T,0,0,0,0,0,0,-4.127521211204606e-14
20230905T,0,0,0,0,0,0,-3.6115810598040304e-14
20230906T,0,0,0,0,0,0,-3.1601334273285265e-14
20230907T,0,0,0,0,0,0,-2.7651167489124605e-14
20230908T,0,0,0,0,0,0,-2.4194771552984027e-14
20230909T,0,0,0,0,0,0,-2.117042510886102e-14
20230910T,0,0,0,0,0,0,-1.8524121970253392e-14
20230911T,0,0,0,0,0,0,-1.6208606723971715e-14
20230912T,0,0,0,0,0,0,-1.418253088347525e-14
20230913T,0,0,0,0,0,0,-1.2409714523040843e-14
20230914T,0,0,0,0,0,0,-1.0858500207660736e-14
20230915T,0,0,0,0,0,0,-9.501187681703144e-15
20230916T,0,0,0,0,0,0,-8.31353922149025e-15
20230917T,0,0,0,0,0,0,-7.274346818803969e-15
20230918T,0,0,0,0,0,0,-6.365053466453473e-15
20230919T,0,0,0,0,0,0,-5.5694217831467884e-15
20230920T,0,0,0,0,0,0,-4.87324406025344e-15
20230921T,0,0,0,0,0,0,-4.264088552721759e-15
20230922T,0,0,0,0,0,0,-3.731077483631539e-15
20230923T,0,0,0,0,0,0,-3.2646927981775965e-15
20230924T,0,0,0,0,0,0,-2.8566061984053965e-15
20230925T,0,0,0,0,0,0,-2.4995304236047217e-15
20230926T,0,0,0,0,0,0,-2.1870891206541313e-15
20230927T,0,0,0,0,0,0,-1.913702980572365e-15
20230928T,0,0,0,0,0,0,-1.6744901080008193e-15
20230929T,0,0,0,0,0,0,-1.4651788445007168e-15
20230930T,0,0,0,0,0,0,-1.2820314889381271e-15
20231001T,0,0,0,0,0,0,-1.1217775528208612e-15
20231002T,0,0,0,0,0,0,-9.815553587182534e-16
20231003T,0,0,0,0,0,0,-8.588609388784718e-16
20231004T,0,0,0,0,0,0,-7.515033215186627e-16
20231005T,0,0,0,0,0,0,-6.575654063288299e-16
20231006T,0,0,0,0,0,0,-5.753697305377261e-16
20231007T,0,0,0,0,0,0,-5.034485142205103e-16
20231008T,0,0,0,0,0,0,-4.4051744994294645e-16
20231009T,0,0,0,0,0,0,-3.854527687000781e-16
20231010T,0,0,0,0,0,0,-3.372711726125683e-16
20231011T,0,0,0,0,0,0,-2.951122760359973e-16
20231012T,0,0,0,0,0,0,-2.582232415314976e-16
20231013T,0,0,0,0,0,0,-2.259453363400604e-16
20231014T,0,0,0,0,0,0,-1.9770216929755286e-16
20231015T,0,0,0,0,0,0,-1.7298939813535874e-16
20231016T,0,0,0,0,0,0,-1.513657233684389e-16
20231017T,0,0,0,0,0,0,-1.3244500794738402e-16
20231018T,0,0,0,0,0,0,-1.1588938195396102e-16
20231019T,0,0,0,0,0,0,-1.0140320920971589e-16
20231020T,0,0,0,0,0,0,-8.87278080585014e-17
20231021T,0,0,0,0,0,0,-7.763683205118871e-17
20231022T,0,0,0,0,0,0,-6.793222804479011e-17
20231023T,0,0,0,0,0,0,-5.944069953919133e-17
20231024T,0,0,0,0,0,0,-5.2010612096792416e-17
20231025T,0,0,0,0,0,0,-4.550928558469336e-17
20231026T,0,0,0,0,0,0,-3.982062488660669e-17
20231027T,0,0,0,0,0,0,-3.4843046775780856e-17
20231028T,0,0,0,0,0,0,-3.048766592880824e-17
20231029T,0,0,0,0,0,0,-2.667670768770721e-17
20231030T,0,0,0,0,0,0,-2.3342119226743806e-17
20231031T,0,0,0,0,0,0,-2.042435432340083e-17
20231101T,0,0,0,0,0,0,-1.7871310032975726e-17
20231102T,0,0,0,0,0,0,-1.563739627885376e-17
20231103T,0,0,0,0,0,0,-1.3682721743997038e-17
20231104T,0,0,0,0,0,0,-1.1972381525997407e-17
20231105T,0,0,0,0,0,0,-1.0475833835247731e-17
20231106T,0,0,0,0,0,0,-9.166354605841764e-18
20231107T,0,0,0,0,0,0,-8.020560280111542e-18
20231108T,0,0,0,0,0,0,-7.017990245097599e-18
20231109T,0,0,0,0,0,0,-6.140741464460399e-18
20231110T,0,0,0,0,0,0,-5.3731487814028486e-18
20231111T,0,0,0,0,0,0,-4.701505183727493e-18
20231112T,0,0,0,0,0,0,-4.113817035761555e-18
20231113T,0,0,0,0,0,0,-3.599589906291361e-18
20231114T,0,0,0,0,0,0,-3.149641168004941e-18
20231115T,0,0,0,0,0,0,-2.755936022004323e-18
20231116T,0,0,0,0,0,0,-2.4114440192537826e-18
20231117T,0,0,0,0,0,0,-2.1100135168470594e-18
20231118T,0,0,0,0,0,0,-1.8462618272411766e-18
20231119T,0,0,0,0,0,0,-1.6154790988360294e-18
20231120T,0,0,0,0,0,0,-1.4135442114815257e-18
20231121T,0,0,0,0,0,0,-1.236851185046335e-18
20231122T,0,0,0,0,0,0,-1.082244786915543e-18
20231123T,0,0,0,0,0,0,-9.469641885511e-19
20231124T,0,0,0,0,0,0,-8.285936649822125e-19
20231125T,0,0,0,0,0,0,-7.250194568594359e-19
20231126T,0,0,0,0,0,0,-6.343920247520064e-19
20231127T,0,0,0,0,0,0,-5.550930216580056e-19
20231128T,0,0,0,0,0,0,-4.857063939507549e-19
20231129T,0,0,0,0,0,0,-4.2499309470691053e-19
20231130T,0,0,0,0,0,0,-3.7186895786854666e-19
20231201T,0,0,0,0,0,0,-3.253853381349783e-19
20231202T,0,0,0,0,0,0,-2.8471217086810603e-19
20231203T,0,0,0,0,0,0,-2.4912314950959273e-19
20231204T,0,0,0,0,0,0,-2.179827558208936e-19
20231205T,0,0,0,0,0,0,-1.907349113432819e-19
20231206T,0,0,0,0,0,0,-1.6689304742537166e-19
20231207T,0,0,0,0,0,0,-1.460314164972002e-19
20231208T,0,0,0,0,0,0,-1.2777748943505017e-19
20231209T,0,0,0,0,0,0,-1.118053032556689e-19
20231210T,0,0,0,0,0,0,-9.782964034871029e-20
20231211T,0,0,0,0,0,0,-8.56009353051215e-20
20231212T,0,0,0,0,0,0,-7.490081839198131e-20
20231213T,0,0,0,0,0,0,-6.553821609298364e-20
20231214T,0,0,0,0,0,0,-5.734593908136067e-20
20231215T,0,0,0,0,0,0,-5.0177696696190586e-20
20231216T,0,0,0,0,0,0,-4.390548460916676e-20
20231217T,0,0,0,0,0,0,-3.8417299033020914e-20
20231218T,0,0,0,0,0,0,-3.3615136653893295e-20
20231219T,0,0,0,0,0,0,-2.941324457215663e-20
20231220T,0,0,0,0,0,0,-2.573658900063705e-20
20231221T,0,0,0,0,0,0,-2.2519515375557415e-20
20231222T,0,0,0,0,0,0,-1.970457595361274e-20
20231223T,0,0,0,0,0,0,-1.7241503959411145e-20
20231224T,0,0,0,0,0,0,-1.508631596448475e-20
20231225T,0,0,0,0,0,0,-1.3200526468924156e-20
20231226T,0,0,0,0,0,0,-1.1550460660308634e-20
20231227T,0,0,0,0,0,0,-1.0106653077770054e-20
20231228T,0,0,0,0,0,0,-8.843321443048797e-21
20231229T,0,0,0,0,0,0,-7.737906262667696e-21
20231230T,0,0,0,0,0,0,-6.770667979834233e-21
20231231T,0,0,0,0,0,0,-5.9243344823549536e-21
20240101T,0,0,0,0,0,0,-5.183792672060584e-21
20240102T,0,0,0,0,0,0,-4.535818588053011e-21
20240103T,0,0,0,0,0,0,-3.968841264546384e-21
20240104T,0,0,0,0.75,0,0,0.031250000000000014
20240105T,0,0,0,0.75,0,0,0.05859375000000003
20240106T,0,0,0,0.75,0,0,0.08251953125000004
20240107T,0,0,0,0.75,0,0,0.10345458984375004
20240108T,0,0,0,0.75,0,0,0.12177276611328129
20240109T,0,0,0,0.75,0,0,0.13780117034912115
20240110T,0,0,0,0.75,0,0,0.151826024055481
20240111T,0,0,0,0.75,0,0,0.1640977710485459
20240112T,0,0,0,0.75,0,0,0.17483554966747766
20240113T,0,0,0,0,0,0,0.15298110595904293
20240114T,0,0,0,0,0,0,0.13385846771416254
20240115T,0,0,0,0,0,0,0.11712615924989223
20240116T,0,0,0,0.75,0,0,0.1337353893436557
20240117T,0,0,0,0.75,0,0,0.14826846567569874
20240118T,0,0,0,0.75,0,0,0.16098490746623642
20240119T,0,0,0,0,0,0,0.14086179403295684
20240120T,0,0,0,0,0,0,0.12325406977883722
20240121T,0,0,0,0,0,0,0.10784731105648256
20240122T,0,0,0,0,0,0,0.09436639717442223
20240123T,0,0,0,0,0,0,0.08257059752761946
20240124T,0,0,0,0,0,0,0.07224927283666702
20240125T,0,0,0,0,0,0,0.06321811373208364
20240126T,0,0,0,0,0,0,0.05531584951557318
20240127T,0,0,0,0,0,0,0.04840136832612653
20240128T,0,0,0,0,0,0,0.042351197285360714
20240129T,0,0,0,0,0,0,0.03705729762469062
20240130T,0,0,0,0,0,0,0.032425135421604294
20240131T,0,0,0,0,0,0,0.028371993493903756
20240201T,0,0,0,0,0,0,0.024825494307165786
20240202T,0,0,0,0,0,0,0.02172230751877006
20240203T,0,0,0,0,0,0,0.0190070190789238
20240204T,0,0,0,0,0,0,0.016631141694058323
20240205T,0,0,0,0,0,0,0.014552248982301032
20240206T,0,0,0,0,0,0,0.012733217859513403
20240207T,0,0,0,0,0,0,0.011141565627074227
20240208T,0,0,0,0,0,0,0.009748869923689948
20240209T,0,0,0,0,0,0,0.008530261183228704
20240210T,0,0,0,0,0,0,0.007463978535325115
20240211T,0,0,0,0,0,0,0.006530981218409475
20240212T,0,0,0,0,0,0,0.005714608566108291
20240213T,0,0,0,0,0,0,0.005000282495344755
20240214T,0,0,0,0.75,0,0,0.035625247183426675
20240215T,0,0,0,0.75,0,0,0.06242209128549835
20240216T,0,0,0,0.75,0,0,0.08586932987481107
20240217T,0,0,0,0.75,0,0,0.10638566364045969
20240218T,0,0,0,0.75,0,0,0.12433745568540223
20240219T,0,0,0,0.75,0,0,0.14004527372472697
20240220T,0,0,0,0.75,0,0,0.15378961450913609
20240221T,0,0,0,0.75,0,0,0.1658159126954941
20240222T,0,0,0,0.75,0,0,0.17633892360855732
20240223T,0,0,0,0.75,0,0,0.18554655815748766
20240224T,0,0,0,0.75,0,0,0.19360323838780172
20240225T,0,0,0,0.75,0,0,0.2006528335893265
20240226T,0,0,0,0.75,0,0,0.2068212293906607
20240227T,0,0,0,0.75,0,0,0.2122185757168281
20240228T,0,0,1,0.75,0,0,0.2481912537522246
20240229T,0,0,1,0.75,0,0,0.2796673470331965
20240301T,0,0,1,0.75,0,0,0.3072089286540469
20240302T,0,0,1,0.75,0,0,0.3313078125722911
20240303T,0,0,1,0.75,0,0,0.3523943360007547
20240304T,0,0,1,0.75,0,0.25,0.4020950440006604
20240305T,0,0,1,0.75,0,0,0.4143331635005778
20240306T,0,0,1,0.75,0,0,0.42504151806300555
20240307T,0,0,1,0.75,0,0.25,0.4656613283051299
20240308T,0,0,1,0.75,0,0.25,0.5012036622669886
20240309T,0,0,1,0.75,0,0.25,0.5323032044836151
20240310T,0,0,1,0.75,0,0.25,0.5595153039231633
20240311T,0,0,1,0.75,0,0.25,0.5833258909327679
20240312T,0,0,1,0.75,0,0.25,0.6041601545661719
20240313T,0,0,1,0.75,0,0.25,0.6223901352454003
20240314T,0,0,1,0.75,0,0.25,0.6383413683397253
20240315T,0,0,1,0.75,0,0.25,0.6522986972972598
20240316T,0,0,0,0.75,0,0,0.6020113601351023
20240317T,0,0,1,0.75,0,0,0.5892599401182145
20240318T,0,0,1,0.75,0,0,0.5781024476034377
20240319T,0,0,0,0.75,0,0,0.5370896416530079
20240320T,0,0,1,0.75,0,0,0.5324534364463819
20240321T,0,0,0,0.75,0,0,0.49714675689058413
20240322T,0,0,0,0.75,0,0,0.4662534122792611
20240323T,0,0,0,0.75,0,0,0.43922173574435347
20240324T,0,0,1,0.75,0,0,0.4468190187763093
20240325T,0,0,1,0.75,0,0.25,0.4847166414292707
20240326T,0,0,1,0.75,0,0,0.48662706125061184
20240327T,0,0,1,0.75,0,0,0.4882986785942854
20240328T,0,0,1,0.75,0,0.25,0.5210113437699997
